UserID,WindowID,Split,ApplicationDate,JobID
8460,1,Train,34:40.3,702683
8460,1,Train,47:49.2,1053434
8642,1,Train,09:44.8,601512
8642,1,Train,03-04-2012 08:50,1072026
8642,1,Train,09:44.4,970173
8685,1,Train,17:20.6,603385
8685,1,Train,20:39.8,896387
8685,1,Train,22:55.2,7109
8685,1,Train,28:50.4,371699
8699,1,Train,36:07.6,531319
8699,1,Train,28:59.7,874180
8725,1,Train,29:36.2,534068
8725,1,Train,24:42.9,1066174
8773,1,Train,57:31.4,912002
8773,1,Train,19:05.9,330924
8773,1,Train,13:31.3,74196
8773,1,Train,47:00.9,181246
8773,1,Train,54:06.3,345790
8773,1,Train,38:17.6,585226
8773,1,Train,09:59.8,943754
8773,1,Train,23:57.4,591618
8776,1,Train,13:18.0,951
8776,1,Train,47:36.9,570381
8776,1,Train,08:02.0,17357
8828,1,Train,41:15.5,859840
8828,1,Train,12:26.4,688229
8832,1,Train,06:37.9,1066722
8841,1,Train,08:45.9,381423
8874,1,Train,39:36.8,778002
8939,1,Train,06:19.0,16382
8939,1,Train,57:12.3,480570
8939,1,Train,03:52.5,999191
8939,1,Train,05:14.8,163600
8939,1,Train,40:07.7,61346
8939,1,Train,03:18.7,436614
8964,1,Train,14:45.3,547427
8964,1,Train,27:32.8,302548
8977,1,Train,13:50.9,1586
9046,1,Train,03:07.1,65413
9046,1,Train,58:43.8,534205
9107,1,Train,45:23.4,1086968
9107,1,Train,43:23.2,579202
9159,1,Train,59:19.7,960846
9159,1,Train,52:08.2,322979
9159,1,Train,40:01.3,617562
9221,1,Train,40:17.5,928296
9221,1,Train,26:22.2,433271
9221,1,Train,41:16.8,897997
9221,1,Train,47:32.4,33896
9221,1,Train,48:32.5,790425
9258,1,Train,03:00.0,856415
9258,1,Train,06:06.5,109878
9262,1,Train,48:31.1,840175
9280,1,Test,32:35.9,64619
9280,1,Test,02:17.3,568044
9280,1,Test,02:18.6,1075531
9280,1,Test,32:35.0,346017
9280,1,Test,35:08.6,692598
9280,1,Test,02:18.7,1093379
9280,1,Test,02:16.7,481
9280,1,Test,02:19.0,1059690
9280,1,Test,54:11.6,57825
9280,1,Test,02:18.2,261499
9280,1,Test,02:18.4,885770
9280,1,Test,50:58.5,1078782
9280,1,Test,02:18.9,600575
9280,1,Test,54:11.6,880895
9280,1,Test,02:17.9,510
9280,1,Test,02:18.4,600570
9280,1,Test,28:27.5,864720
9280,1,Test,28:27.1,975380
9280,1,Test,02:18.8,300479
9280,1,Test,02:18.8,300543
9280,1,Test,01:43.3,458
9280,1,Test,01:43.2,300494
9280,1,Test,02:19.0,820333
9280,1,Test,50:59.6,920628
9280,1,Test,02:17.2,312761
9280,1,Test,01:43.2,900327
9280,1,Test,02:17.9,1014185
9280,1,Test,02:18.5,928096
9280,1,Test,02:19.0,600524
9280,1,Test,50:58.0,432192
9280,1,Test,02:17.4,450
9280,1,Test,45:31.6,1032341
9280,1,Test,32:19.2,573513
9280,1,Test,02:17.6,327246
9280,1,Test,02:19.6,524144
9280,1,Test,02:18.5,900339
9280,1,Test,02:18.1,454
9280,1,Test,50:58.1,377596
9280,1,Test,02:18.5,600484
9280,1,Test,41:05.2,667899
9280,1,Test,41:05.7,221989
9280,1,Test,54:11.3,583946
9280,1,Test,02:17.5,506217
9280,1,Test,28:26.8,534768
9280,1,Test,02:17.6,62247
9280,1,Test,02:18.4,16395
9280,1,Test,02:18.9,501
9280,1,Test,57:42.5,571600
9280,1,Test,02:19.6,600506
9280,1,Test,02:17.7,220647
9280,1,Test,02:19.2,198970
9280,1,Test,32:35.1,274706
9280,1,Test,05:48.1,774273
9280,1,Test,02:18.1,794197
9280,1,Test,02:18.6,347139
9365,1,Train,24:10.7,118569
9423,1,Train,47:08.3,190688
9423,1,Train,42:13.1,223383
9436,1,Test,30:45.2,630490
9436,1,Test,30:45.1,803153
9444,1,Train,45:04.0,282414
9444,1,Train,45:03.6,820820
9445,1,Train,18:54.4,606627
9445,1,Train,18:54.8,400542
9445,1,Train,18:54.7,791778
9445,1,Train,32:06.9,385816
9445,1,Train,41:09.7,172155
9445,1,Train,18:54.2,577795
9445,1,Train,41:09.1,299465
9445,1,Train,41:12.6,525400
9445,1,Train,41:08.0,234682
9445,1,Train,18:53.6,679408
9445,1,Train,41:08.8,234681
9445,1,Train,15:28.8,778849
9445,1,Train,05:49.2,81261
9445,1,Train,18:53.7,12616
9445,1,Train,28:18.0,380982
9445,1,Train,41:09.3,1069693
9445,1,Train,41:09.0,430642
9479,1,Train,01:37.2,983639
9493,1,Train,39:07.5,174695
9493,1,Train,41:25.5,840635
9493,1,Train,41:24.1,492315
9493,1,Train,41:25.2,334915
9493,1,Train,40:31.4,612252
9493,1,Train,58:07.0,776267
9493,1,Train,50:15.2,732131
9493,1,Train,41:23.8,1027272
9493,1,Train,41:24.2,175813
9493,1,Train,50:15.3,500785
9493,1,Train,50:16.0,312202
9493,1,Train,41:26.0,81532
9493,1,Train,41:24.7,625180
9493,1,Train,50:16.1,274467
9493,1,Train,41:25.3,173509
9493,1,Train,50:15.6,1044813
9493,1,Train,41:26.2,152437
9493,1,Train,41:25.2,265336
9493,1,Train,56:38.4,1075517
9493,1,Train,58:07.0,6310
9493,1,Train,41:25.2,146112
9493,1,Train,50:14.8,333411
9493,1,Train,41:25.9,1024775
9493,1,Train,50:15.0,33924
9493,1,Train,50:15.2,202204
9493,1,Train,41:26.7,924978
9493,1,Train,50:16.4,973611
9505,1,Train,42:43.2,1047991
9505,1,Train,39:44.2,1093420
9584,1,Train,07:10.9,1091014
9584,1,Train,07:09.0,564374
9584,1,Train,07:09.1,564960
9584,1,Train,07:09.3,863625
9584,1,Train,07:11.1,264124
9584,1,Train,07:08.6,1075583
9587,1,Train,16:50.0,937856
9587,1,Train,19:50.1,597055
9587,1,Train,29:57.0,651941
9587,1,Train,52:50.0,1018496
9587,1,Train,15:33.0,806836
9600,1,Train,42:04.3,974399
9621,1,Train,34:31.8,223276
9621,1,Train,03-04-2012 21:15,463174
9621,1,Train,35:57.6,768739
9621,1,Train,38:14.1,297810
9621,1,Train,13:21.2,890209
9655,1,Train,14:43.6,42619
9680,1,Train,09:38.6,577122
9680,1,Train,09:38.1,775705
9680,1,Train,09:37.9,186978
9680,1,Train,09:38.3,17586
9680,1,Train,09:37.5,739393
9680,1,Train,09:38.5,670106
9680,1,Train,09:37.5,570052
9680,1,Train,09:38.2,634821
9680,1,Train,09:38.9,784773
9680,1,Train,03:54.5,209304
9680,1,Train,09:37.6,302194
9680,1,Train,09:37.8,233913
9680,1,Train,09:38.1,211887
9680,1,Train,09:38.0,927698
9680,1,Train,09:37.6,901582
9680,1,Train,09:38.3,436614
9680,1,Train,09:38.0,596256
9680,1,Train,09:38.0,340642
9680,1,Train,09:38.1,870732
9712,1,Train,04:01.0,28207
9716,1,Train,50:52.4,91830
9718,1,Train,41:29.0,600528
9718,1,Train,07:45.8,900368
9718,1,Train,41:53.3,239630
9718,1,Train,07:45.8,1014185
9718,1,Train,07:45.4,900321
9718,1,Train,07:45.9,460
9718,1,Train,07:45.9,820820
9738,1,Train,23:31.4,677024
9738,1,Train,14:23.2,601989
9758,1,Train,39:01.8,638385
9764,1,Train,47:25.5,497020
9802,1,Train,29:33.6,477185
9825,1,Train,16:44.6,401479
9829,1,Train,58:42.9,285019
9829,1,Train,29:25.0,306352
9863,1,Train,35:26.7,775034
9863,1,Train,35:26.8,175132
9863,1,Train,34:08.7,296475
9863,1,Train,43:26.5,464652
9863,1,Train,35:25.3,208164
9863,1,Train,43:26.5,570197
9863,1,Train,43:26.6,400568
9863,1,Train,43:26.7,1030281
9863,1,Train,35:25.2,954945
9863,1,Train,43:26.2,138900
9863,1,Train,43:26.6,24145
9863,1,Train,43:26.4,886133
9863,1,Train,43:26.4,1061158
9863,1,Train,43:26.3,571561
9863,1,Train,32:46.0,17353
9880,1,Train,11:13.1,33957
9946,1,Train,59:54.9,217558
9946,1,Train,55:16.9,585469
9946,1,Train,08:28.3,376678
9946,1,Train,18:19.8,1057569
9946,1,Train,08:13.2,625454
9946,1,Train,11:35.3,554204
9946,1,Train,09:17.7,688320
9946,1,Train,01:39.8,34622
9946,1,Train,09:09.1,1107262
9973,1,Train,09:58.0,1030443
9973,1,Train,56:32.5,86654
9973,1,Train,26:53.7,1018935
9973,1,Train,24:28.3,912537
9973,1,Train,59:19.0,880102
9973,1,Train,32:55.3,302282
9973,1,Train,58:09.9,566269
9973,1,Train,06:02.4,249096
9973,1,Train,56:32.8,779950
9973,1,Train,26:53.2,758707
9973,1,Train,15:23.0,765893
9973,1,Train,24:28.9,267514
9973,1,Train,18:34.9,88125
9973,1,Train,32:54.7,284285
9973,1,Train,09:58.1,13471
9973,1,Train,18:20.9,963489
9973,1,Train,16:01.7,985378
9973,1,Train,18:20.9,36531
9973,1,Train,18:16.5,599613
9973,1,Train,53:02.1,303349
9973,1,Train,04:19.6,1076684
9973,1,Train,04:19.8,220119
9973,1,Train,56:30.9,179941
9973,1,Train,08:16.7,611557
9973,1,Train,56:33.4,812287
9973,1,Train,56:31.6,179918
9973,1,Train,56:32.1,706966
9973,1,Train,47:46.3,867370
9973,1,Train,14:13.2,1101674
9973,1,Train,56:31.4,61346
9973,1,Train,14:14.0,1030359
9973,1,Train,11:24.8,841824
9973,1,Train,14:14.1,461568
9973,1,Train,14:14.1,544613
9973,1,Train,01:26.6,470454
9973,1,Train,18:20.1,510880
9973,1,Train,32:56.1,498541
9973,1,Train,04:20.1,173868
9973,1,Train,56:31.4,374506
9973,1,Train,01:43.9,418554
9973,1,Train,26:53.6,544379
9973,1,Train,26:53.3,436614
9973,1,Train,47:45.9,325424
9973,1,Train,56:32.8,25476
9973,1,Train,21:14.2,611421
10009,1,Train,38:51.5,197211
10009,1,Train,40:12.9,196923
10040,1,Train,31:42.0,361721
10040,1,Train,33:42.8,700371
10040,1,Train,08:33.1,586780
10040,1,Train,49:53.6,741423
10041,1,Train,52:55.3,848208
10041,1,Train,54:55.6,1033770
10060,1,Train,30:53.9,24837
10060,1,Train,06:28.5,302209
10060,1,Train,07:39.4,575660
10060,1,Train,28:58.3,13508
10064,1,Train,19:19.5,353725
10064,1,Train,20:28.9,575982
10089,1,Train,26:36.4,227115
10094,1,Train,11:16.1,996589
10101,1,Train,56:45.5,597269
10101,1,Train,48:40.4,670751
10101,1,Train,04:02.6,159414
10101,1,Train,04:02.8,152232
10101,1,Train,04:02.7,173774
10101,1,Train,04:02.8,1083526
10101,1,Train,46:56.8,156577
10101,1,Train,04:03.5,255077
10101,1,Train,04:02.7,1004559
10101,1,Train,04:02.7,827615
10117,1,Train,15:43.0,395984
10117,1,Train,16:03.1,711449
10117,1,Train,08:08.5,847904
10117,1,Train,27:52.8,850643
10117,1,Train,11:33.3,224052
10117,1,Train,55:42.7,612797
10173,1,Train,32:00.6,240553
10216,1,Train,38:26.4,1030357
10253,1,Train,20:37.7,629201
10253,1,Train,11:01.2,28631
10269,1,Train,30:15.9,861857
10303,1,Train,09:26.4,818044
10404,1,Train,17:31.1,847325
10407,1,Train,02:42.8,442281
10407,1,Train,10:53.3,927663
10470,1,Train,29:03.4,484869
10470,1,Train,29:03.4,760293
10503,1,Train,08:38.0,293287
10551,1,Train,16:23.1,492406
10577,1,Train,03:59.5,1022913
10577,1,Train,08:11.0,627388
10577,1,Train,09:36.2,31350
10577,1,Train,40:03.9,456544
10608,1,Train,10:54.4,807609
10635,1,Train,13:26.5,872213
10643,1,Train,19:46.5,480410
10643,1,Train,13:16.8,489121
10643,1,Train,30:30.8,788387
10643,1,Train,29:10.4,188488
10655,1,Train,36:18.4,243128
10655,1,Train,34:23.6,778065
10686,1,Train,04:07.3,797702
10686,1,Train,41:47.6,848046
10686,1,Train,09:33.3,612178
10686,1,Train,56:50.0,798227
10718,1,Test,17:02.5,1030619
10718,1,Test,20:24.9,253318
10724,1,Test,20:37.9,876140
10729,1,Train,32:53.3,558776
10729,1,Train,32:54.0,625830
10729,1,Train,32:54.2,910528
10729,1,Train,32:53.5,920931
10729,1,Train,32:54.5,1104538
10729,1,Train,32:53.5,502453
10729,1,Train,32:53.6,28599
10729,1,Train,32:54.3,579551
10782,1,Train,10:42.7,986559
10815,1,Train,42:22.3,806524
10815,1,Train,33:53.7,742388
10857,1,Train,44:53.1,386513
10953,1,Train,17:42.8,43206
10953,1,Train,07:36.6,964704
10953,1,Train,14:20.0,864076
10953,1,Train,19:35.8,48536
10971,1,Train,55:21.3,1042696
10971,1,Train,48:03.3,196887
10982,1,Train,57:44.7,502631
11014,1,Train,42:33.5,1083535
11014,1,Train,07:00.4,639209
11083,1,Train,40:31.7,217628
11083,1,Train,15:21.5,482370
11083,1,Train,22:58.7,816613
11083,1,Train,14:35.4,448318
11126,1,Train,12:57.8,1042783
11148,1,Train,25:07.3,90129
11148,1,Train,27:34.2,747554
11211,1,Train,24:48.0,401438
11211,1,Train,13:21.0,1010073
11211,1,Train,24:48.5,777793
11211,1,Train,13:21.1,179699
11211,1,Train,13:21.1,340464
11256,1,Train,37:14.0,214197
11260,1,Train,14:28.9,383887
11278,1,Train,55:04.6,412988
11278,1,Train,56:49.7,764415
11316,1,Train,06:17.6,598678
11316,1,Train,28:59.2,1019064
11316,1,Train,59:13.8,413
11316,1,Train,42:25.5,398618
11316,1,Train,51:52.7,54434
11316,1,Train,07:55.1,884523
11316,1,Train,03:47.0,1030489
11348,1,Train,25:24.2,717967
11348,1,Train,38:15.0,543801
11348,1,Train,20:49.6,881350
11348,1,Train,14:15.1,74411
11382,1,Train,09:05.7,1015718
11382,1,Train,20:51.9,277280
11382,1,Train,27:43.7,1043682
11382,1,Train,43:03.5,92959
11382,1,Train,00:04.8,225871
11382,1,Train,38:28.7,677075
11382,1,Train,44:01.2,700446
11447,1,Test,54:18.5,653709
11447,1,Test,54:18.3,79195
11447,1,Test,54:18.2,444492
11447,1,Test,38:41.5,821176
11447,1,Test,41:32.0,632037
11447,1,Test,41:32.3,864529
11485,1,Train,51:01.6,39166
11521,1,Train,58:32.3,1009053
11521,1,Train,58:33.0,677542
11521,1,Train,58:32.1,28050
11521,1,Train,58:32.2,249608
11521,1,Train,58:33.4,274129
11521,1,Train,58:31.9,919831
11521,1,Train,58:32.9,821112
11521,1,Train,05:50.1,578948
11521,1,Train,58:33.0,1075583
11521,1,Train,58:31.7,25827
11521,1,Train,58:32.3,430747
11535,1,Train,57:30.1,508810
11535,1,Train,30:41.1,1089425
11535,1,Train,19:07.1,456085
11535,1,Train,48:27.6,912120
11535,1,Train,47:09.8,455985
11535,1,Train,47:09.9,156250
11535,1,Train,24:13.1,1013029
11535,1,Train,24:14.3,755904
11535,1,Train,56:54.4,485031
11535,1,Train,58:33.4,1013034
11535,1,Train,47:09.7,455975
11535,1,Train,24:13.0,673147
11535,1,Train,47:09.7,627516
11535,1,Train,47:09.5,1013028
11535,1,Train,20:45.0,244902
11535,1,Train,47:09.7,455955
11535,1,Train,24:14.5,341892
11561,1,Train,52:03.1,819834
11561,1,Train,56:26.1,473162
11561,1,Train,56:28.3,886911
11561,1,Train,41:21.3,775048
11561,1,Train,45:43.6,202182
11561,1,Train,56:28.2,375863
11561,1,Train,56:28.9,582368
11561,1,Train,56:24.9,1022919
11561,1,Train,56:24.1,200288
11561,1,Train,56:29.0,262696
11561,1,Train,56:24.7,519700
11561,1,Train,56:28.3,1061257
11561,1,Train,56:28.3,458176
11561,1,Train,41:20.9,75639
11561,1,Train,56:27.1,225505
11561,1,Train,45:26.4,213347
11561,1,Train,56:29.3,1091065
11561,1,Train,56:25.6,842287
11561,1,Train,56:24.3,1039844
11561,1,Train,56:24.1,322983
11561,1,Train,56:23.6,378503
11561,1,Train,56:23.8,79368
11576,1,Train,31:52.5,388465
11579,1,Train,05:05.2,1097744
11587,1,Train,31:33.5,146897
11634,1,Train,08:02.1,456606
11634,1,Train,07:40.7,374888
11634,1,Train,53:30.2,212667
11634,1,Train,15:17.0,1039262
11634,1,Train,52:09.2,522858
11634,1,Train,02:50.5,659213
11634,1,Train,04:32.3,900173
11634,1,Train,10:27.5,543800
11634,1,Train,52:42.4,300233
11634,1,Train,43:12.3,659222
11638,1,Train,21:22.3,301404
11638,1,Train,22:20.0,436371
11640,1,Train,09:12.9,251544
11640,1,Train,06:19.7,68390
11640,1,Train,02:18.7,191623
11640,1,Train,58:43.8,653377
11640,1,Train,02:18.7,926472
11640,1,Train,02:18.6,809481
11640,1,Train,09:12.9,36594
11640,1,Train,02:18.8,887522
11647,1,Train,02:45.5,600525
11647,1,Train,49:56.4,820343
11647,1,Train,55:19.9,1059690
11647,1,Train,55:20.6,556
11647,1,Train,40:03.6,510
11647,1,Train,56:12.9,220696
11647,1,Train,56:12.9,220684
11647,1,Train,35:03.5,323315
11647,1,Train,00:33.0,148174
11647,1,Train,14:18.1,25681
11647,1,Train,36:24.3,473965
11647,1,Train,56:13.0,220673
11647,1,Train,56:13.1,820333
11647,1,Train,55:20.2,339688
11647,1,Train,09:12.6,520632
11647,1,Train,56:13.0,520677
11647,1,Train,09:13.1,1059252
11647,1,Train,56:13.2,220297
11647,1,Train,05:34.1,520613
11647,1,Train,14:57.5,175338
11647,1,Train,56:13.4,191541
11647,1,Train,09:12.9,1059254
11647,1,Train,09:12.1,482
11647,1,Train,56:13.2,959921
11647,1,Train,39:05.1,198970
11647,1,Train,58:51.3,220681
11647,1,Train,09:09.6,372604
11660,1,Train,24:40.1,254229
11674,1,Train,25:06.4,615818
11674,1,Train,33:12.4,599565
11674,1,Train,41:02.7,477922
11679,1,Train,12:54.6,166326
11701,1,Train,19:36.7,920169
11701,1,Train,19:01.5,522110
11701,1,Train,21:35.9,805411
11714,1,Train,50:39.5,1013127
11714,1,Train,21:26.8,643185
11714,1,Train,52:37.2,755979
11714,1,Train,12:51.9,811489
11714,1,Train,12:49.5,679031
11714,1,Train,50:41.2,156351
11714,1,Train,50:39.2,456104
11714,1,Train,00:00.3,813932
11714,1,Train,27:07.4,15894
11714,1,Train,17:10.5,178453
11714,1,Train,18:37.7,755906
11714,1,Train,21:51.7,456012
11714,1,Train,25:37.5,456007
11714,1,Train,13:50.6,617983
11714,1,Train,52:36.7,456074
11714,1,Train,59:28.5,152508
11714,1,Train,14:57.9,205874
11742,1,Train,10:05.3,969757
11781,1,Train,08:04.0,354048
11781,1,Train,13:56.4,372570
11808,1,Train,19:42.9,733770
11850,1,Train,59:49.9,196937
11870,1,Train,18:12.2,292079
11870,1,Train,46:57.4,319748
11870,1,Train,52:39.1,472262
11870,1,Train,44:10.2,975612
11870,1,Train,53:29.4,1026587
11870,1,Train,07:12.5,508794
11902,1,Train,50:26.6,91568
11902,1,Train,52:44.4,275716
11902,1,Train,29:42.0,525299
11902,1,Train,41:41.8,844040
11933,1,Train,41:01.5,1001350
11933,1,Train,07:45.9,752040
11962,1,Train,24:01.1,167011
11962,1,Train,51:38.1,509645
11997,1,Train,39:19.1,307223
11997,1,Train,11:35.8,735891
11997,1,Train,58:16.4,1027224
12043,1,Train,23:11.8,220386
12043,1,Train,23:12.2,998128
12103,1,Train,20:46.9,925494
12103,1,Train,16:32.0,973160
12103,1,Train,31:20.0,582758
12117,1,Train,37:30.5,1742
12124,1,Train,54:22.1,2577
12124,1,Train,54:22.4,301735
12124,1,Train,51:53.5,794712
12124,1,Train,54:23.2,519595
12124,1,Train,54:23.2,901261
12124,1,Train,54:22.0,1739
12124,1,Train,54:22.3,342996
12130,1,Train,40:41.6,324291
12130,1,Train,15:19.0,1101466
12130,1,Train,00:20.1,339718
12130,1,Train,58:38.1,673683
12174,1,Train,05:58.6,85153
12189,1,Train,34:38.5,900258
12189,1,Train,49:59.1,614558
12189,1,Train,35:59.2,370
12189,1,Train,37:08.6,317149
12189,1,Train,44:53.7,600394
12189,1,Train,37:01.9,28072
12189,1,Train,46:31.6,871090
12332,1,Train,18:17.9,612087
12363,1,Train,12:12.1,256297
12363,1,Train,08:32.0,910456
12363,1,Train,09:47.8,692494
12363,1,Train,03-04-2012 17:17,468292
12363,1,Train,12:59.2,92494
12363,1,Train,14:30.9,638018
12384,1,Train,51:02.5,741491
12384,1,Train,52:09.6,542371
12384,1,Train,51:45.9,969926
12393,1,Train,54:06.3,919384
12393,1,Train,54:11.6,530713
12393,1,Train,54:11.3,810885
12393,1,Train,54:10.7,187358
12393,1,Train,54:10.5,246597
12393,1,Train,54:07.9,246235
12393,1,Train,54:09.0,637025
12393,1,Train,54:11.4,628696
12393,1,Train,54:10.8,11623
12393,1,Train,54:11.0,522836
12393,1,Train,54:11.0,311044
12393,1,Train,54:10.4,130364
12393,1,Train,54:11.3,803853
12393,1,Train,54:09.0,563184
12393,1,Train,54:06.4,246606
12393,1,Train,54:08.1,246613
12393,1,Train,54:11.2,246487
12393,1,Train,54:10.8,846134
12393,1,Train,54:08.7,364109
12393,1,Train,54:10.6,276033
12393,1,Train,54:11.6,741664
12393,1,Train,54:10.6,1074188
12393,1,Train,54:11.4,10312
12393,1,Train,47:25.5,576761
12393,1,Train,54:10.1,771770
12393,1,Train,54:11.1,615045
12449,1,Train,59:08.9,1111677
12449,1,Train,13:07.2,601797
12449,1,Train,27:11.5,286804
12511,1,Train,46:52.1,912838
12623,1,Train,27:13.2,1082216
12623,1,Train,38:59.2,674665
12623,1,Train,28:18.3,1061191
12623,1,Train,33:37.1,1066065
12623,1,Train,27:13.0,504754
12647,1,Train,06:09.3,308513
12655,1,Train,42:13.7,835455
12679,1,Train,47:52.9,927708
12679,1,Train,41:09.7,608556
12679,1,Train,47:53.3,780
12679,1,Train,38:54.0,889499
12679,1,Train,42:57.6,255602
12679,1,Train,17-04-2012 22:47,564181
12679,1,Train,32:50.8,13313
12679,1,Train,34:56.1,314425
12679,1,Train,35:36.8,272504
12710,1,Train,26:35.3,775048
12710,1,Train,24:42.5,368720
12710,1,Train,21:07.7,1049000
12710,1,Train,35:05.6,266927
12710,1,Train,24:31.7,591265
12762,1,Train,33:07.1,89972
12763,1,Train,58:33.1,698417
12763,1,Train,20:03.5,749906
12763,1,Train,16:21.9,528718
12763,1,Train,09:49.7,312966
12778,1,Train,17:20.0,462415
12778,1,Train,22:02.8,254600
12779,1,Train,41:37.9,280337
12786,1,Train,18:43.5,887710
12786,1,Train,24:28.6,896022
12804,1,Train,14:59.1,148981
12804,1,Train,22:22.2,330924
12804,1,Train,27:25.8,630919
12837,1,Train,38:07.1,234622
12837,1,Train,41:01.8,822559
12883,1,Train,48:55.4,254142
12883,1,Train,59:31.2,626084
12883,1,Train,37:06.4,874711
12883,1,Train,47:09.2,607301
12902,1,Train,31:16.7,1028510
12902,1,Train,31:54.1,610848
12913,1,Train,39:27.5,805074
12941,1,Test,44:39.8,1051950
12941,1,Test,45:52.4,245130
12990,1,Train,09:35.9,337604
12990,1,Train,10:23.8,69588
12990,1,Train,13:28.6,637748
13019,1,Train,47:02.7,985913
13019,1,Train,31:04.6,937479
13079,1,Train,33:52.7,908
13079,1,Train,35:45.5,322964
13085,1,Train,21:25.8,564082
13085,1,Train,34:10.9,264394
13085,1,Train,35:33.0,256496
13137,1,Train,36:00.7,1101247
13137,1,Train,36:01.0,447267
13137,1,Train,36:00.8,577046
13137,1,Train,36:00.1,789998
13137,1,Train,36:01.0,239665
13203,1,Train,55:34.3,1078744
13203,1,Train,52:35.3,779460
13203,1,Train,57:20.3,757625
13203,1,Train,59:31.1,317343
13270,1,Train,47:07.1,140588
13270,1,Train,13:23.3,817385
13270,1,Train,47:07.0,793057
13270,1,Train,13:26.7,212225
13270,1,Train,47:07.6,282498
13270,1,Train,47:07.0,625454
13270,1,Train,09:43.7,35326
13270,1,Train,47:08.2,929770
13270,1,Train,21:26.3,1090580
13270,1,Train,58:45.5,74930
13270,1,Train,58:48.2,1029177
13270,1,Train,11:45.3,217597
13270,1,Train,22:13.2,496109
13270,1,Train,12:16.5,282703
13270,1,Train,13:23.8,217664
13270,1,Train,13:23.0,954861
13270,1,Train,13:23.9,1057545
13270,1,Train,13:22.9,614162
13270,1,Train,13:23.6,919522
13270,1,Train,13:22.7,670547
13270,1,Train,13:23.1,261559
13270,1,Train,13:23.4,817379
13270,1,Train,13:23.3,1037692
13270,1,Train,13:23.1,273284
13270,1,Train,47:07.3,217697
13282,1,Train,30:29.1,265432
13282,1,Train,47:59.8,525294
13325,1,Train,31:30.8,12540
13325,1,Train,25:55.0,370463
13325,1,Train,40:57.6,744602
13325,1,Train,31:34.7,900299
13339,1,Train,21:45.2,983836
13372,1,Train,28:59.4,836155
13408,1,Train,06:34.1,202666
13408,1,Train,07:20.0,587361
13408,1,Train,08:44.0,704462
13425,1,Train,03:56.4,74090
13425,1,Train,15:47.8,706455
13425,1,Train,26:20.5,33582
13425,1,Train,25:14.6,529912
13425,1,Train,13:16.7,54466
13443,1,Train,08:01.6,638143
13443,1,Train,08:16.0,142440
13443,1,Train,44:16.7,434478
13485,1,Train,57:42.7,958359
13485,1,Train,51:54.0,598443
13485,1,Train,48:14.6,1001987
13502,1,Train,30:15.2,867871
13502,1,Train,32:11.8,776003
13502,1,Train,40:38.1,56926
13502,1,Train,34:53.4,979728
13615,1,Train,44:56.3,211778
13615,1,Train,44:53.3,684141
13615,1,Train,44:52.8,625680
13615,1,Train,44:53.1,62254
13615,1,Train,46:30.0,602836
13615,1,Train,44:58.1,999244
13615,1,Train,49:36.7,211494
13615,1,Train,52:11.0,776274
13615,1,Train,44:56.6,488115
13615,1,Train,44:58.4,883190
13615,1,Train,01:08.6,980404
13615,1,Train,44:56.7,786437
13615,1,Train,34:55.9,110173
13615,1,Train,44:58.2,778596
13615,1,Train,44:53.3,184539
13615,1,Train,44:53.3,339057
13615,1,Train,44:55.9,209073
13615,1,Train,44:57.6,820184
13615,1,Train,44:57.9,353720
13615,1,Train,44:53.3,372456
13615,1,Train,44:53.2,36563
13615,1,Train,44:58.2,159740
13615,1,Train,44:53.4,336292
13615,1,Train,55:37.8,931118
13615,1,Train,44:58.4,159739
13622,1,Train,37:25.2,674282
13622,1,Train,37:25.3,269758
13622,1,Train,33:51.2,163304
13622,1,Train,37:25.1,317658
13717,1,Train,21:46.6,923919
13717,1,Train,10:33.6,611866
13742,1,Test,33:13.3,1105329
13742,1,Test,59:00.1,466994
13745,1,Train,53:14.5,627084
13745,1,Train,55:27.5,920966
13745,1,Train,55:27.6,326489
13745,1,Train,55:27.7,330690
13779,1,Train,53:55.1,368778
13798,1,Train,44:12.5,438619
13817,1,Train,18:16.2,1116
13817,1,Train,25:01.3,1109
13817,1,Train,35:54.0,334168
13817,1,Train,32:56.1,1020346
13838,1,Train,09:33.1,171879
13838,1,Train,26:14.2,395890
13838,1,Train,06:31.9,548874
13838,1,Train,34:57.4,634124
13872,1,Train,29:12.9,804094
13891,1,Train,22:42.1,1013291
13891,1,Train,38:20.4,1104490
13891,1,Train,51:10.6,218168
13891,1,Train,39:39.8,392119
13891,1,Train,37:38.3,977570
13891,1,Train,22:27.9,69832
13891,1,Train,01:22.2,852616
13891,1,Train,15:56.9,617456
13891,1,Train,50:43.7,1051104
13891,1,Train,58:14.2,742054
13930,1,Train,50:42.6,788170
13930,1,Train,49:37.1,519704
13930,1,Train,50:52.3,184610
13930,1,Train,34:12.3,15817
13930,1,Train,54:48.1,1019626
13930,1,Train,02:07.2,812648
13930,1,Train,34:13.0,583743
13930,1,Train,06:34.4,192717
13930,1,Train,59:06.6,1036482
13930,1,Train,00:04.2,819000
13930,1,Train,57:53.8,1097260
13930,1,Train,37:24.4,873097
13930,1,Train,58:33.3,873098
13930,1,Train,01:53.2,924498
13930,1,Train,49:37.5,399121
13930,1,Train,03:46.4,351425
13930,1,Train,07:54.6,194587
14004,1,Train,40:59.5,1026518
14004,1,Train,41:49.9,300942
